 Loading feature files...
 <s> = 1
 </s> = 2
 All scenes loaded.
 Hyperparameters:Namespace(LR=0.01, alternatives=1, batch_size=100, dec='LSTM', dropout=0.3, epochs=10, hidden_sz=100, k=20, load=None, log_interval=10, model='ss1', no_cuda=False, save='True', seed=1)
 Listener0: Listener0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=100)
  )
  (string_encoder): LinearStringEncoder(
    (fc): Linear(in_features=1063, out_features=100)
  )
  (scorer): MLPScorer(
    (dropout): Dropout(p=0.3)
    (linear_4): Linear(in_features=100, out_features=100)
    (linear_5): Linear(in_features=100, out_features=100)
    (linear_3): Linear(in_features=100, out_features=1)
  )
)
 Speaker0: Speaker0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=100)
  )
  (string_decoder): LSTMStringDecoder(
    (embedding): Embedding(1063, 100)
    (lstm): LSTM(100, 100, num_layers=2, batch_first=True, dropout=0.3)
    (linear): Linear(in_features=100, out_features=1063)
    (dropout): Dropout(p=0.3)
  )
)
 Training Listener0...
 Epoch [1/10], Step[0/483], loss: 0.6966
 Epoch [1/10], Step[10/483], loss: 0.7118
 Epoch [1/10], Step[20/483], loss: 0.6812
 Epoch [1/10], Step[30/483], loss: 0.6982
 Epoch [1/10], Step[40/483], loss: 0.7079
 Epoch [1/10], Step[50/483], loss: 0.6977
 Epoch [1/10], Step[60/483], loss: 0.6979
 Epoch [1/10], Step[70/483], loss: 0.6896
 Epoch [1/10], Step[80/483], loss: 0.6864
 Epoch [1/10], Step[90/483], loss: 0.6814
 Epoch [1/10], Step[100/483], loss: 0.6901
 Epoch [1/10], Step[110/483], loss: 0.7176
 Epoch [1/10], Step[120/483], loss: 0.6936
 Epoch [1/10], Step[130/483], loss: 0.6906
 Epoch [1/10], Step[140/483], loss: 0.6985
 Epoch [1/10], Step[150/483], loss: 0.7530
 Epoch [1/10], Step[160/483], loss: 0.6941
 Epoch [1/10], Step[170/483], loss: 0.6858
 Epoch [1/10], Step[180/483], loss: 0.6895
 Epoch [1/10], Step[190/483], loss: 0.6729
 Epoch [1/10], Step[200/483], loss: 0.6333
 Epoch [1/10], Step[210/483], loss: 0.7825
 Epoch [1/10], Step[220/483], loss: 0.6742
 Epoch [1/10], Step[230/483], loss: 0.7168
 Epoch [1/10], Step[240/483], loss: 0.6258
 Epoch [1/10], Step[250/483], loss: 0.6360
 Epoch [1/10], Step[260/483], loss: 0.6672
 Epoch [1/10], Step[270/483], loss: 0.7360
 Epoch [1/10], Step[280/483], loss: 0.6949
 Epoch [1/10], Step[290/483], loss: 0.6320
 Epoch [1/10], Step[300/483], loss: 0.6471
 Epoch [1/10], Step[310/483], loss: 0.7010
 Epoch [1/10], Step[320/483], loss: 0.6648
 Epoch [1/10], Step[330/483], loss: 0.6781
 Epoch [1/10], Step[340/483], loss: 0.6281
 Epoch [1/10], Step[350/483], loss: 0.7383
 Epoch [1/10], Step[360/483], loss: 0.6627
 Epoch [1/10], Step[370/483], loss: 0.6013
 Epoch [1/10], Step[380/483], loss: 0.6656
 Epoch [1/10], Step[390/483], loss: 0.6339
 Epoch [1/10], Step[400/483], loss: 0.6145
 Epoch [1/10], Step[410/483], loss: 0.7330
 Epoch [1/10], Step[420/483], loss: 0.5217
 Epoch [1/10], Step[430/483], loss: 0.7607
 Epoch [1/10], Step[440/483], loss: 0.6669
 Epoch [1/10], Step[450/483], loss: 0.5796
 Epoch [1/10], Step[460/483], loss: 0.6848
 Epoch [1/10], Step[470/483], loss: 0.6536
 Epoch [1/10], Step[480/483], loss: 0.6956
 ====> Epoch 1: Training loss: 325.9539
 Training Accuracy: 0.650290
 ====> Epoch 1: Validation loss: 37.7066
 Validation Accuracy: 0.900833
 Epoch [2/10], Step[0/483], loss: 0.6588
 Epoch [2/10], Step[10/483], loss: 0.6461
 Epoch [2/10], Step[20/483], loss: 0.5321
 Epoch [2/10], Step[30/483], loss: 0.6530
 Epoch [2/10], Step[40/483], loss: 0.5341
 Epoch [2/10], Step[50/483], loss: 0.6670
 Epoch [2/10], Step[60/483], loss: 0.6368
 Epoch [2/10], Step[70/483], loss: 0.5714
 Epoch [2/10], Step[80/483], loss: 0.6657
 Epoch [2/10], Step[90/483], loss: 0.5649
 Epoch [2/10], Step[100/483], loss: 0.6169
 Epoch [2/10], Step[110/483], loss: 0.6452
 Epoch [2/10], Step[120/483], loss: 0.5856
 Epoch [2/10], Step[130/483], loss: 0.6464
 Epoch [2/10], Step[140/483], loss: 0.4647
 Epoch [2/10], Step[150/483], loss: 0.5890
 Epoch [2/10], Step[160/483], loss: 0.6196
 Epoch [2/10], Step[170/483], loss: 0.6213
 Epoch [2/10], Step[180/483], loss: 0.4994
 Epoch [2/10], Step[190/483], loss: 0.6041
 Epoch [2/10], Step[200/483], loss: 0.4680
 Epoch [2/10], Step[210/483], loss: 0.3767
 Epoch [2/10], Step[220/483], loss: 0.5943
 Epoch [2/10], Step[230/483], loss: 0.5758
 Epoch [2/10], Step[240/483], loss: 0.5833
 Epoch [2/10], Step[250/483], loss: 0.5052
 Epoch [2/10], Step[260/483], loss: 0.4407
 Epoch [2/10], Step[270/483], loss: 0.4594
 Epoch [2/10], Step[280/483], loss: 0.6132
 Epoch [2/10], Step[290/483], loss: 0.5753
 Epoch [2/10], Step[300/483], loss: 0.7058
 Epoch [2/10], Step[310/483], loss: 0.5822
 Epoch [2/10], Step[320/483], loss: 0.8169
 Epoch [2/10], Step[330/483], loss: 0.5125
 Epoch [2/10], Step[340/483], loss: 0.4989
 Epoch [2/10], Step[350/483], loss: 0.5926
 Epoch [2/10], Step[360/483], loss: 0.6983
 Epoch [2/10], Step[370/483], loss: 0.4642
 Epoch [2/10], Step[380/483], loss: 0.6151
 Epoch [2/10], Step[390/483], loss: 0.8241
 Epoch [2/10], Step[400/483], loss: 0.7158
 Epoch [2/10], Step[410/483], loss: 0.4975
 Epoch [2/10], Step[420/483], loss: 0.4286
 Epoch [2/10], Step[430/483], loss: 0.5427
 Epoch [2/10], Step[440/483], loss: 0.6040
 Epoch [2/10], Step[450/483], loss: 0.4636
 Epoch [2/10], Step[460/483], loss: 0.6559
 Epoch [2/10], Step[470/483], loss: 0.4617
 Epoch [2/10], Step[480/483], loss: 0.4804
 ====> Epoch 2: Training loss: 274.3651
 Training Accuracy: 0.695921
 ====> Epoch 2: Validation loss: 32.0041
 Validation Accuracy: 0.707833
 Epoch [3/10], Step[0/483], loss: 0.4679
 Epoch [3/10], Step[10/483], loss: 0.4538
 Epoch [3/10], Step[20/483], loss: 0.6222
 Epoch [3/10], Step[30/483], loss: 0.5451
 Epoch [3/10], Step[40/483], loss: 0.4601
 Epoch [3/10], Step[50/483], loss: 0.4685
 Epoch [3/10], Step[60/483], loss: 0.4707
 Epoch [3/10], Step[70/483], loss: 0.4969
 Epoch [3/10], Step[80/483], loss: 0.4810
 Epoch [3/10], Step[90/483], loss: 0.5033
 Epoch [3/10], Step[100/483], loss: 0.4966
 Epoch [3/10], Step[110/483], loss: 0.4632
 Epoch [3/10], Step[120/483], loss: 0.4528
 Epoch [3/10], Step[130/483], loss: 0.5790
 Epoch [3/10], Step[140/483], loss: 0.4173
 Epoch [3/10], Step[150/483], loss: 0.5987
 Epoch [3/10], Step[160/483], loss: 0.5866
 Epoch [3/10], Step[170/483], loss: 0.5765
 Epoch [3/10], Step[180/483], loss: 0.4610
