 Loading feature files...
 <s> = 1
 </s> = 2
 All scenes loaded.
 Hyperparameters:Namespace(LR=0.01, alternatives=1, batch_size=100, dec='LSTM', dropout=0.0, epochs=20, hidden_sz=100, load=None, log_interval=10, model='s0', no_cuda=False, save=None, seed=1)
 Speaker0: Speaker0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=100)
  )
  (string_decoder): LSTMStringDecoder(
    (embedding): Embedding(1063, 100)
    (lstm): LSTM(100, 100, num_layers=2, batch_first=True)
    (linear): Linear(in_features=100, out_features=1063)
    (dropout): Dropout(p=0.0)
  )
)
 Training Speaker0...
 Epoch [1/20], Step[0/483], loss: 6.9985
 Epoch [1/20], Step[10/483], loss: 2.6626
 Epoch [1/20], Step[20/483], loss: 2.1435
 Epoch [1/20], Step[30/483], loss: 1.8411
 Epoch [1/20], Step[40/483], loss: 1.7735
 Epoch [1/20], Step[50/483], loss: 1.8183
 Epoch [1/20], Step[60/483], loss: 1.8052
 Epoch [1/20], Step[70/483], loss: 1.5266
 Epoch [1/20], Step[80/483], loss: 1.7012
 Epoch [1/20], Step[90/483], loss: 1.1539
 Epoch [1/20], Step[100/483], loss: 1.1415
 Epoch [1/20], Step[110/483], loss: 1.3090
 Epoch [1/20], Step[120/483], loss: 1.3660
 Epoch [1/20], Step[130/483], loss: 1.1378
 Epoch [1/20], Step[140/483], loss: 1.3071
 Epoch [1/20], Step[150/483], loss: 1.3533
 Epoch [1/20], Step[160/483], loss: 1.4739
 Epoch [1/20], Step[170/483], loss: 0.9745
 Epoch [1/20], Step[180/483], loss: 1.3291
 Epoch [1/20], Step[190/483], loss: 1.2767
 Epoch [1/20], Step[200/483], loss: 0.9198
 Epoch [1/20], Step[210/483], loss: 1.1654
 Epoch [1/20], Step[220/483], loss: 1.0063
 Epoch [1/20], Step[230/483], loss: 0.9204
 Epoch [1/20], Step[240/483], loss: 1.1741
 Epoch [1/20], Step[250/483], loss: 1.1697
 Epoch [1/20], Step[260/483], loss: 0.7679
 Epoch [1/20], Step[270/483], loss: 1.1465
 Epoch [1/20], Step[280/483], loss: 0.9759
 Epoch [1/20], Step[290/483], loss: 0.8238
 Epoch [1/20], Step[300/483], loss: 1.1735
 Epoch [1/20], Step[310/483], loss: 1.1564
 Epoch [1/20], Step[320/483], loss: 1.2067
 Epoch [1/20], Step[330/483], loss: 1.0946
 Epoch [1/20], Step[340/483], loss: 1.1486
 Epoch [1/20], Step[350/483], loss: 1.1106
 Epoch [1/20], Step[360/483], loss: 0.8437
 Epoch [1/20], Step[370/483], loss: 0.7162
 Epoch [1/20], Step[380/483], loss: 0.9813
 Epoch [1/20], Step[390/483], loss: 1.0933
 Epoch [1/20], Step[400/483], loss: 1.0396
 Epoch [1/20], Step[410/483], loss: 0.8203
 Epoch [1/20], Step[420/483], loss: 1.0114
 Epoch [1/20], Step[430/483], loss: 1.0054
 Epoch [1/20], Step[440/483], loss: 1.0391
 Epoch [1/20], Step[450/483], loss: 0.8637
 Epoch [1/20], Step[460/483], loss: 1.1382
 Epoch [1/20], Step[470/483], loss: 1.2345
 Epoch [1/20], Step[480/483], loss: 0.6951
 ====> Epoch 1: Training loss: 621.8966
 ====> Epoch 1: Validation loss: 62.3956
 Epoch [2/20], Step[0/483], loss: 0.8820
 Epoch [2/20], Step[10/483], loss: 1.0195
 Epoch [2/20], Step[20/483], loss: 1.0951
 Epoch [2/20], Step[30/483], loss: 1.0245
 Epoch [2/20], Step[40/483], loss: 1.0626
 Epoch [2/20], Step[50/483], loss: 1.1657
 Epoch [2/20], Step[60/483], loss: 1.2476
 Epoch [2/20], Step[70/483], loss: 1.1425
 Epoch [2/20], Step[80/483], loss: 1.2824
 Epoch [2/20], Step[90/483], loss: 0.8508
 Epoch [2/20], Step[100/483], loss: 0.8538
 Epoch [2/20], Step[110/483], loss: 1.0237
 Epoch [2/20], Step[120/483], loss: 1.1284
 Epoch [2/20], Step[130/483], loss: 0.9143
 Epoch [2/20], Step[140/483], loss: 1.0698
 Epoch [2/20], Step[150/483], loss: 1.0851
 Epoch [2/20], Step[160/483], loss: 1.2410
 Epoch [2/20], Step[170/483], loss: 0.8127
 Epoch [2/20], Step[180/483], loss: 1.1252
 Epoch [2/20], Step[190/483], loss: 1.1208
 Epoch [2/20], Step[200/483], loss: 0.8115
 Epoch [2/20], Step[210/483], loss: 0.9641
 Epoch [2/20], Step[220/483], loss: 0.8859
 Epoch [2/20], Step[230/483], loss: 0.7825
 Epoch [2/20], Step[240/483], loss: 1.0129
 Epoch [2/20], Step[250/483], loss: 1.0173
 Epoch [2/20], Step[260/483], loss: 0.6640
 Epoch [2/20], Step[270/483], loss: 0.9562
 Epoch [2/20], Step[280/483], loss: 0.8508
 Epoch [2/20], Step[290/483], loss: 0.7037
 Epoch [2/20], Step[300/483], loss: 1.0291
 Epoch [2/20], Step[310/483], loss: 1.0074
 Epoch [2/20], Step[320/483], loss: 1.0608
 Epoch [2/20], Step[330/483], loss: 0.9813
 Epoch [2/20], Step[340/483], loss: 1.0111
 Epoch [2/20], Step[350/483], loss: 0.9803
 Epoch [2/20], Step[360/483], loss: 0.7380
 Epoch [2/20], Step[370/483], loss: 0.6475
 Epoch [2/20], Step[380/483], loss: 0.8793
 Epoch [2/20], Step[390/483], loss: 0.9768
 Epoch [2/20], Step[400/483], loss: 0.9466
 Epoch [2/20], Step[410/483], loss: 0.7432
 Epoch [2/20], Step[420/483], loss: 0.8818
 Epoch [2/20], Step[430/483], loss: 0.9239
 Epoch [2/20], Step[440/483], loss: 0.9134
 Epoch [2/20], Step[450/483], loss: 0.7679
 Epoch [2/20], Step[460/483], loss: 1.0279
 Epoch [2/20], Step[470/483], loss: 1.0876
 Epoch [2/20], Step[480/483], loss: 0.6312
 ====> Epoch 2: Training loss: 475.4034
 ====> Epoch 2: Validation loss: 57.5250
 Epoch [3/20], Step[0/483], loss: 0.8100
 Epoch [3/20], Step[10/483], loss: 0.9082
 Epoch [3/20], Step[20/483], loss: 0.9802
 Epoch [3/20], Step[30/483], loss: 0.9105
 Epoch [3/20], Step[40/483], loss: 0.9433
 Epoch [3/20], Step[50/483], loss: 1.0316
 Epoch [3/20], Step[60/483], loss: 1.1197
 Epoch [3/20], Step[70/483], loss: 1.0479
 Epoch [3/20], Step[80/483], loss: 1.1767
 Epoch [3/20], Step[90/483], loss: 0.7813
 Epoch [3/20], Step[100/483], loss: 0.7944
 Epoch [3/20], Step[110/483], loss: 0.9446
 Epoch [3/20], Step[120/483], loss: 1.0437
 Epoch [3/20], Step[130/483], loss: 0.8462
 Epoch [3/20], Step[140/483], loss: 0.9922
 Epoch [3/20], Step[150/483], loss: 1.0137
 Epoch [3/20], Step[160/483], loss: 1.1215
 Epoch [3/20], Step[170/483], loss: 0.7372
 Epoch [3/20], Step[180/483], loss: 1.0379
 Epoch [3/20], Step[190/483], loss: 1.0398
 Epoch [3/20], Step[200/483], loss: 0.7540
 Epoch [3/20], Step[210/483], loss: 0.9088
 Epoch [3/20], Step[220/483], loss: 0.8326
 Epoch [3/20], Step[230/483], loss: 0.7422
 Epoch [3/20], Step[240/483], loss: 0.9389
 Epoch [3/20], Step[250/483], loss: 0.9560
 Epoch [3/20], Step[260/483], loss: 0.6248
 Epoch [3/20], Step[270/483], loss: 0.9025
 Epoch [3/20], Step[280/483], loss: 0.7893
 Epoch [3/20], Step[290/483], loss: 0.6642
 Epoch [3/20], Step[300/483], loss: 0.9511
 Epoch [3/20], Step[310/483], loss: 0.9430
 Epoch [3/20], Step[320/483], loss: 0.9935
 Epoch [3/20], Step[330/483], loss: 0.9193
 Epoch [3/20], Step[340/483], loss: 0.9247
 Epoch [3/20], Step[350/483], loss: 0.8916
 Epoch [3/20], Step[360/483], loss: 0.6758
 Epoch [3/20], Step[370/483], loss: 0.5988
 Epoch [3/20], Step[380/483], loss: 0.8206
 Epoch [3/20], Step[390/483], loss: 0.9094
 Epoch [3/20], Step[400/483], loss: 0.8654
 Epoch [3/20], Step[410/483], loss: 0.7077
 Epoch [3/20], Step[420/483], loss: 0.8246
 Epoch [3/20], Step[430/483], loss: 0.8658
 Epoch [3/20], Step[440/483], loss: 0.8393
 Epoch [3/20], Step[450/483], loss: 0.7057
 Epoch [3/20], Step[460/483], loss: 0.9500
 Epoch [3/20], Step[470/483], loss: 1.0173
 Epoch [3/20], Step[480/483], loss: 0.5950
 ====> Epoch 3: Training loss: 438.4940
 ====> Epoch 3: Validation loss: 55.6498
 Epoch [4/20], Step[0/483], loss: 0.7430
 Epoch [4/20], Step[10/483], loss: 0.8588
 Epoch [4/20], Step[20/483], loss: 0.9309
 Epoch [4/20], Step[30/483], loss: 0.8733
 Epoch [4/20], Step[40/483], loss: 0.8923
 Epoch [4/20], Step[50/483], loss: 0.9585
 Epoch [4/20], Step[60/483], loss: 1.0458
 Epoch [4/20], Step[70/483], loss: 0.9668
 Epoch [4/20], Step[80/483], loss: 1.1079
 Epoch [4/20], Step[90/483], loss: 0.7414
 Epoch [4/20], Step[100/483], loss: 0.7659
 Epoch [4/20], Step[110/483], loss: 0.8945
 Epoch [4/20], Step[120/483], loss: 0.9761
 Epoch [4/20], Step[130/483], loss: 0.8043
 Epoch [4/20], Step[140/483], loss: 0.9332
 Epoch [4/20], Step[150/483], loss: 0.9497
 Epoch [4/20], Step[160/483], loss: 1.0497
 Epoch [4/20], Step[170/483], loss: 0.6971
 Epoch [4/20], Step[180/483], loss: 1.0009
 Epoch [4/20], Step[190/483], loss: 0.9717
 Epoch [4/20], Step[200/483], loss: 0.7232
 Epoch [4/20], Step[210/483], loss: 0.8691
 Epoch [4/20], Step[220/483], loss: 0.7921
 Epoch [4/20], Step[230/483], loss: 0.7070
 Epoch [4/20], Step[240/483], loss: 0.8816
 Epoch [4/20], Step[250/483], loss: 0.9167
 Epoch [4/20], Step[260/483], loss: 0.5989
 Epoch [4/20], Step[270/483], loss: 0.8553
 Epoch [4/20], Step[280/483], loss: 0.7737
 Epoch [4/20], Step[290/483], loss: 0.6359
 Epoch [4/20], Step[300/483], loss: 0.9139
 Epoch [4/20], Step[310/483], loss: 0.8919
 Epoch [4/20], Step[320/483], loss: 0.9426
 Epoch [4/20], Step[330/483], loss: 0.8902
 Epoch [4/20], Step[340/483], loss: 0.8809
 Epoch [4/20], Step[350/483], loss: 0.8453
 Epoch [4/20], Step[360/483], loss: 0.6413
 Epoch [4/20], Step[370/483], loss: 0.5770
 Epoch [4/20], Step[380/483], loss: 0.7920
 Epoch [4/20], Step[390/483], loss: 0.8610
 Epoch [4/20], Step[400/483], loss: 0.8232
 Epoch [4/20], Step[410/483], loss: 0.6797
 Epoch [4/20], Step[420/483], loss: 0.7988
 Epoch [4/20], Step[430/483], loss: 0.8302
 Epoch [4/20], Step[440/483], loss: 0.8230
 Epoch [4/20], Step[450/483], loss: 0.6788
 Epoch [4/20], Step[460/483], loss: 0.9263
 Epoch [4/20], Step[470/483], loss: 0.9717
 Epoch [4/20], Step[480/483], loss: 0.5816
 ====> Epoch 4: Training loss: 416.9273
 ====> Epoch 4: Validation loss: 54.8834
 Epoch [5/20], Step[0/483], loss: 0.7049
 Epoch [5/20], Step[10/483], loss: 0.8309
 Epoch [5/20], Step[20/483], loss: 0.8952
 Epoch [5/20], Step[30/483], loss: 0.8418
 Epoch [5/20], Step[40/483], loss: 0.8527
 Epoch [5/20], Step[50/483], loss: 0.9034
 Epoch [5/20], Step[60/483], loss: 0.9998
 Epoch [5/20], Step[70/483], loss: 0.9385
 Epoch [5/20], Step[80/483], loss: 1.0629
 Epoch [5/20], Step[90/483], loss: 0.7138
