 Loading feature files...
 <s> = 1
 </s> = 2
 All scenes loaded.
 Hyperparameters:Namespace(LR=0.01, alternatives=1, batch_size=100, dec='LSTM', dropout=0.3, epochs=6, hidden_sz=100, load=None, log_interval=10, model='ss1', no_cuda=False, save=None, seed=1)
 Listener0: Listener0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=100)
  )
  (string_encoder): LinearStringEncoder(
    (fc): Linear(in_features=1063, out_features=100)
  )
  (scorer): MLPScorer(
    (dropout): Dropout(p=0.3)
    (linear_4): Linear(in_features=100, out_features=100)
    (linear_5): Linear(in_features=100, out_features=100)
    (linear_3): Linear(in_features=100, out_features=1)
  )
)
 Speaker0: Speaker0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=100)
  )
  (string_decoder): LSTMStringDecoder(
    (embedding): Embedding(1063, 100)
    (lstm): LSTM(100, 100, num_layers=2, batch_first=True, dropout=0.3)
    (linear): Linear(in_features=100, out_features=1063)
    (dropout): Dropout(p=0.3)
  )
)
 Training Listener0...
 Epoch [1/6], Step[0/483], loss: 0.6982
 Epoch [1/6], Step[10/483], loss: 0.6636
 Epoch [1/6], Step[20/483], loss: 0.6864
 Epoch [1/6], Step[30/483], loss: 0.7001
 Epoch [1/6], Step[40/483], loss: 0.7077
 Epoch [1/6], Step[50/483], loss: 0.7020
 Epoch [1/6], Step[60/483], loss: 0.6840
 Epoch [1/6], Step[70/483], loss: 0.6919
 Epoch [1/6], Step[80/483], loss: 0.6560
 Epoch [1/6], Step[90/483], loss: 0.6286
 Epoch [1/6], Step[100/483], loss: 0.6540
 Epoch [1/6], Step[110/483], loss: 0.6828
 Epoch [1/6], Step[120/483], loss: 0.6511
 Epoch [1/6], Step[130/483], loss: 0.6844
 Epoch [1/6], Step[140/483], loss: 0.6287
 Epoch [1/6], Step[150/483], loss: 0.6844
 Epoch [1/6], Step[160/483], loss: 0.6865
 Epoch [1/6], Step[170/483], loss: 0.7134
 Epoch [1/6], Step[180/483], loss: 0.5757
 Epoch [1/6], Step[190/483], loss: 0.6620
 Epoch [1/6], Step[200/483], loss: 0.7249
 Epoch [1/6], Step[210/483], loss: 0.5808
 Epoch [1/6], Step[220/483], loss: 0.6768
 Epoch [1/6], Step[230/483], loss: 0.6099
 Epoch [1/6], Step[240/483], loss: 0.5950
 Epoch [1/6], Step[250/483], loss: 0.6198
 Epoch [1/6], Step[260/483], loss: 0.5988
 Epoch [1/6], Step[270/483], loss: 0.5896
 Epoch [1/6], Step[280/483], loss: 0.7436
 Epoch [1/6], Step[290/483], loss: 0.5635
 Epoch [1/6], Step[300/483], loss: 0.5351
 Epoch [1/6], Step[310/483], loss: 0.5683
 Epoch [1/6], Step[320/483], loss: 0.7684
 Epoch [1/6], Step[330/483], loss: 0.6019
 Epoch [1/6], Step[340/483], loss: 0.5688
 Epoch [1/6], Step[350/483], loss: 0.5927
 Epoch [1/6], Step[360/483], loss: 0.6041
 Epoch [1/6], Step[370/483], loss: 0.5765
 Epoch [1/6], Step[380/483], loss: 0.5913
 Epoch [1/6], Step[390/483], loss: 0.6748
 Epoch [1/6], Step[400/483], loss: 0.5388
 Epoch [1/6], Step[410/483], loss: 0.6708
 Epoch [1/6], Step[420/483], loss: 0.4974
 Epoch [1/6], Step[430/483], loss: 0.5870
 Epoch [1/6], Step[440/483], loss: 0.6419
 Epoch [1/6], Step[450/483], loss: 0.7436
 Epoch [1/6], Step[460/483], loss: 0.7163
 Epoch [1/6], Step[470/483], loss: 0.5776
 Epoch [1/6], Step[480/483], loss: 0.6104
 ====> Epoch 1: Training loss: 310.0368
 Training Accuracy: 0.627122
 ====> Epoch 1: Validation loss: 34.5615
 Validation Accuracy: 0.710667
