 Loading feature files...
 <s> = 1
 </s> = 2
 All scenes loaded.
 Hyperparameters:Namespace(LR=0.01, alternatives=1, batch_size=100, dec='LSTM', dropout=0.0, epochs=10, hidden_sz=50, log_interval=10, model='ss1', no_cuda=False, seed=1)
 Listener0: Listener0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=50)
  )
  (string_encoder): LinearStringEncoder(
    (fc): Linear(in_features=1063, out_features=50)
  )
  (scorer): MLPScorer(
    (linear_4): Linear(in_features=50, out_features=50)
    (linear_5): Linear(in_features=50, out_features=50)
    (linear_3): Linear(in_features=50, out_features=1)
  )
)
 Speaker0: Speaker0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=50)
  )
  (string_decoder): LSTMStringDecoder(
    (embedding): Embedding(1063, 50)
    (lstm): LSTM(50, 50, num_layers=2, batch_first=True)
    (linear): Linear(in_features=50, out_features=1063)
    (dropout): Dropout(p=0.0)
  )
)
 Training Listener0...
 Epoch [1/10], Step[0/483], loss: 0.6923
 Epoch [1/10], Step[10/483], loss: 0.6709
 Epoch [1/10], Step[20/483], loss: 0.6612
 Epoch [1/10], Step[30/483], loss: 0.6897
 Epoch [1/10], Step[40/483], loss: 0.6907
 Epoch [1/10], Step[50/483], loss: 0.6756
 Epoch [1/10], Step[60/483], loss: 0.6980
 Epoch [1/10], Step[70/483], loss: 0.7128
 Epoch [1/10], Step[80/483], loss: 0.6863
 Epoch [1/10], Step[90/483], loss: 0.6862
 Epoch [1/10], Step[100/483], loss: 0.7079
 Epoch [1/10], Step[110/483], loss: 0.7093
 Epoch [1/10], Step[120/483], loss: 0.6436
 Epoch [1/10], Step[130/483], loss: 0.6525
 Epoch [1/10], Step[140/483], loss: 0.6522
 Epoch [1/10], Step[150/483], loss: 0.8080
 Epoch [1/10], Step[160/483], loss: 0.6556
 Epoch [1/10], Step[170/483], loss: 0.6728
 Epoch [1/10], Step[180/483], loss: 0.5224
 Epoch [1/10], Step[190/483], loss: 0.6838
 Epoch [1/10], Step[200/483], loss: 0.6754
 Epoch [1/10], Step[210/483], loss: 0.6114
 Epoch [1/10], Step[220/483], loss: 0.6506
 Epoch [1/10], Step[230/483], loss: 0.6146
 Epoch [1/10], Step[240/483], loss: 0.6002
 Epoch [1/10], Step[250/483], loss: 0.5027
 Epoch [1/10], Step[260/483], loss: 0.3985
 Epoch [1/10], Step[270/483], loss: 0.6079
 Epoch [1/10], Step[280/483], loss: 0.6086
 Epoch [1/10], Step[290/483], loss: 0.6202
 Epoch [1/10], Step[300/483], loss: 0.5865
 Epoch [1/10], Step[310/483], loss: 0.5718
 Epoch [1/10], Step[320/483], loss: 0.7855
 Epoch [1/10], Step[330/483], loss: 0.5257
 Epoch [1/10], Step[340/483], loss: 0.4760
 Epoch [1/10], Step[350/483], loss: 0.5461
 Epoch [1/10], Step[360/483], loss: 0.5837
 Epoch [1/10], Step[370/483], loss: 0.4605
 Epoch [1/10], Step[380/483], loss: 0.5679
 Epoch [1/10], Step[390/483], loss: 0.7030
 Epoch [1/10], Step[400/483], loss: 0.6233
 Epoch [1/10], Step[410/483], loss: 0.5451
 Epoch [1/10], Step[420/483], loss: 0.4344
 Epoch [1/10], Step[430/483], loss: 0.5417
 Epoch [1/10], Step[440/483], loss: 0.6117
 Epoch [1/10], Step[450/483], loss: 0.5821
 Epoch [1/10], Step[460/483], loss: 0.5946
 Epoch [1/10], Step[470/483], loss: 0.5250
 Epoch [1/10], Step[480/483], loss: 0.4963
 ====> Epoch 1: Training loss: 306.9169
 Accuracy: 0.603747
 Epoch [2/10], Step[0/483], loss: 0.5352
 Epoch [2/10], Step[10/483], loss: 0.4515
 Epoch [2/10], Step[20/483], loss: 0.5535
 Epoch [2/10], Step[30/483], loss: 0.5048
 Epoch [2/10], Step[40/483], loss: 0.4876
 Epoch [2/10], Step[50/483], loss: 0.5318
 Epoch [2/10], Step[60/483], loss: 0.5101
